product_id,title,usage,author,Sex,Location,rating,date,text,_id
8821974,Balón,Usado para de 2 a 8 semanas,Antón,Hombre,España,5.0,2024-05-13,"Regalo de cumpleaños que cumple con las expectativas: precio, rapidez, buen estado...",6642575a087e1022e1599a67
8821974,Todo genial,Usado para de 3 a 6 meses,Krasimir,Hombre,España,5.0,2024-05-10,Todo fenomenal muy rápido y eficaz,6642575b087e1022e1599a68
8821974,Balón puma de la liga easports,Usado para de 2 a 8 semanas,Manu,Hombre,España,5.0,2024-05-04,Compre el balón para mi hijo y está encantado,6642575b087e1022e1599a69
8821974,Calidad precio,Usado para Menos de 1 semana,Nacho,Unknown,Unknown,5.0,2024-04-02,"Vale la pena por el precio, control de balón y chut perfecto",6642575b087e1022e1599a6a
8821974,Balón fútbol,Usado para de 2 a 8 semanas,Carlos,Hombre,España,5.0,2024-03-24,"Mí hijo muy contento con él, no para de jugar.",6642575c087e1022e1599a6b
8821974,Muy bien,Usado,Samuel,Hombre,España,4.0,2024-02-07,Excelente,6642575c087e1022e1599a6c
8821974,Satisfecho,Usado para de 2 a 8 semanas,Xabier,Hombre,España,4.0,2024-01-19,Satisfecho en precio por el producto,6642575c087e1022e1599a6d
8821974,Balón de fútbol,Usado para Menos de 1 semana,Jose,Hombre,España,5.0,2024-02-27,Me atendió una chica llamada Mayte un trato excelente. Una profesional y se nota que le gusta su trabajo. Ojalá todo el mundo fuese así.,6642575d087e1022e1599a6e
8821974,Satisfecha,Usado para de 2 a 8 semanas,Beatriz,Mujer,España,5.0,2023-11-29,Producto recomendable,6642575d087e1022e1599a6f
8821974,Balones deshinchados,Usado para Menos de 1 semana,NICOLAS,Hombre,España,3.0,2023-12-11,"He pedido dos balones con envío a domicilio, cual es mi sorpresa cuando ambos están a medio hinchar, y no es porque no cabían en la caja",6642575d087e1022e1599a70
8869111,Très bon achat,Usado para Menos de 1 semana,Delphine,Mujer,Francia,5.0,2024-05-06,Achetée pour faire du foot en occasionnel. Mon fils est ravi,6642576f087e1022e1599a71
8869111,Super,Usado para de 2 a 8 semanas,didier,Mujer,Francia,5.0,2024-03-16,Mon fils l’aime beaucoup,6642576f087e1022e1599a72
8869111,bon,Usado para Menos de 1 semana,Patrick,Hombre,Francia,4.0,2024-02-24,rien à redire,6642576f087e1022e1599a73
8869111,commande effectuée dans un délai satisfaisant,Usado para Menos de 1 semana,MARYVONNE,Hombre,Francia,5.0,2024-01-15,Entiére satisfaction dans le produit acheté,66425770087e1022e1599a74
8869111,Adidas focilabda,Usado para de 2 a 8 semanas,Krisztina,Unknown,Unknown,1.0,2024-04-23,Nagyon hamar tönkrement!!!,66425770087e1022e1599a75
8869111,Fijne bal,Usado para Menos de 1 semana,D,Hombre,Países Bajos,4.0,2024-05-06,Lekker fijne bal om mee te voetballen. Zeker weten een aanrader,66425770087e1022e1599a76
8869111,Piłka,Usado para Menos de 1 semana,Rafał,Hombre,Polonia,5.0,2024-05-07,Na pierwszy rzut oka wygląda ok,66425771087e1022e1599a77
8869111,Super,Usado para más de 1 año,Tetiana,Mujer,Polonia,5.0,2024-04-28,Polecam,66425771087e1022e1599a78
8869111,Super,Usado para de 2 a 8 semanas,Katarzyna,Mujer,Polonia,5.0,2024-04-26,"Super ""powłoka ""- nie wiem czy jest pokryta ta pilka ale sama trzyma się nogi.",66425771087e1022e1599a79
8869111,Perfekcja,Usado para de 2 a 8 semanas,Rilwan,Unknown,Unknown,5.0,2024-03-08,Super!,66425772087e1022e1599a7a
8869113,Buen producto,Usado para de 2 a 8 semanas,BLANCA,Mujer,España,5.0,2024-05-12,Era un regalo de cumpleaños para mí hijo y le ha encantado,66425783087e1022e1599a7b
8869113,Très bonne balle,Usado para Menos de 1 semana,Yigit,Hombre,Bélgica,5.0,2024-02-29,C’est un très bon ballon avec un très beau design. A voir dans le futur si elle reste solide.,66425783087e1022e1599a7c
8869113,Idéal,Usado para de 2 a 8 semanas,Thierry,Hombre,Francia,5.0,2024-05-10,"Au delà de son apparence magnifique, ce ballon ne s'abîme pas (pour autant que vous alliez jouer sur un terrain en herbe ; de plus, après utilisation, il se nettoie très facilement , à la lignette ménagère par exemple, et ne garde aucune trace.",66425784087e1022e1599a7d
8869113,ballon réplica euro 2024,Usado para Menos de 1 semana,David,Hombre,Francia,5.0,2024-04-27,"ballon foot taille 5 réplica euro 2024, de bonne qualité au premier regard, pour offrir , j'en saurais plus dans quelques temps quand à la qualité du produit et sa bonne tenue dans le temps. j'avais hésité à prendre le ballon réplica de la ligue 1 au même prix, mais les enfants seront plus sensibles à avoir le ballon du prochain euro de foot",66425784087e1022e1599a7e
8869113,Marvine,Usado para Menos de 1 semana,Marvine,Unknown,Unknown,5.0,2024-04-02,Le ballon est incroyable surtout la couleur je vous conseille de le tester,66425784087e1022e1599a7f
8869113,Słaba rozkleja się,Usado para de 2 a 8 semanas,Stefan,Hombre,Polonia,2.0,2024-05-12,Słaba rozkleja się,66425785087e1022e1599a80
8869113,Dobra piłeczka jak na replikę meczową,Usado para de 3 a 6 meses,Rafał,Hombre,Polonia,4.0,2024-04-12,Wiadomo widać małe różnice co do meczowej ale jakość jest bardzo dobra i ma duży potencjał ochronny na ścieralność,66425785087e1022e1599a81
8869113,Bardzo fajna pilka,Usado para de 2 a 8 semanas,Zbigniew,Hombre,Polonia,5.0,2024-03-20,Super wykonanie,66425785087e1022e1599a82
8869113,mai scump,Usado para Menos de 1 semana,Julia Klaudia,Unknown,Unknown,1.0,2024-05-07,"Buna ziua.
Am cumparat aceasta minge la 180 de lei si costa de fapt 110 de lei in aplicatie!!!!",66425786087e1022e1599a83
8869113,Cea mai proasta minge.,Usado para Menos de 1 semana,Marius,Hombre,Rumanía,1.0,2024-03-18,Au jucat copii cu ea o oră și s-au spart. Cei de Decathlon Craiova nu au vrut să o schimbe.,66425786087e1022e1599a84
8789910,Está bien para ser económico,Usado para de 2 a 8 semanas,Miguel,Hombre,España,4.0,2024-05-12,"Por el precio está muy bien, parece resistente. Aunque es bastante duro, no lo recomiendo para niños.",66425799087e1022e1599a85
8789910,Cumple su función,Usado para Menos de 1 semana,Marcela,Unknown,Unknown,4.0,2024-05-02,Cumple su función y es práctico de transportar,66425799087e1022e1599a86
8789910,Recomendada,Usado para de 2 a 8 semanas,Luis enrique,Unknown,Unknown,5.0,2024-04-06,Excelente muy buena a mi parecer,66425799087e1022e1599a87
8789910,Más o menos,Usado para de 2 a 8 semanas,Andres,Unknown,Unknown,1.0,2024-04-05,"Se raya o marca muy rápidamente, aguanta el inflado, pero da la impresión de que en cualquier momento va a pinchar.",6642579a087e1022e1599a88
8789910,,Usado para de 2 a 8 semanas,Jorge,Unknown,Unknown,5.0,2024-04-02,Es un excelente balón con excelente diseño y durabilidad,6642579a087e1022e1599a89
8789910,,Usado para Menos de 1 semana,Pavel,Hombre,República Checa,2.0,2024-05-09,"Ačkoliv nás personál ujistil, že míč vydrží hodně, hned na prvním lehkém hraní na umělé trávě školního hřiště se míč začal trhat.",6642579a087e1022e1599a8a
8789910,Ball,Usado para Menos de 1 semana,Dean,Unknown,Unknown,5.0,2024-03-24,Perfect for first ball,6642579a087e1022e1599a8b
8789910,,Usado para Menos de 1 semana,Kudzi,Unknown,Unknown,4.0,2024-04-24,My son like the ball. Fortunately it ticks all the boxes of what he was looking for.,6642579b087e1022e1599a8c
8789910,Shariful,Usado para de 2 a 8 semanas,SHARIFUL,Hombre,Malasia,5.0,2024-05-10,Good product,6642579b087e1022e1599a8d
8789910,Very good product at affordable price.,Usado para de 2 a 8 semanas,HAIRI,Hombre,Malasia,5.0,2024-03-25,Very good product at affordable price.,6642579b087e1022e1599a8e
8547126,Todo fantastico,Usado para de 2 a 8 semanas,Mª Victoria,Unknown,Unknown,5.0,2024-05-11,"Las talla bien, todo ideal",664257ad087e1022e1599a8f
8547126,Buen balón,Usado para de 7 a 12 meses,DIEGO,Unknown,Unknown,5.0,2024-05-10,Perfecto para jugar niños,664257ad087e1022e1599a90
8547126,Balón baloncesto,Usado para de 2 a 8 semanas,MARIO,Unknown,Unknown,4.0,2024-05-10,Básico y buen precio,664257ae087e1022e1599a91
8547126,De calidad,Usado para de 3 a 6 meses,Cristina,Unknown,Unknown,5.0,2024-05-10,"Contenta con la compra, y más mis hijos",664257ae087e1022e1599a92
8547126,Amable,Usado para de 2 a 8 semanas,Víctor,Unknown,Unknown,5.0,2024-05-09,té un tacte amable i és fàcil de jugar amb ella,664257ae087e1022e1599a93
8547126,balón bolncesto,Usado para de 2 a 8 semanas,Joan-Pol,Unknown,Unknown,5.0,2024-05-08,Funciona correctamente,664257af087e1022e1599a94
8547126,Balón baloncesto,Usado para de 3 a 6 meses,Carlos,Unknown,Unknown,5.0,2024-05-06,Gran calidad precio,664257af087e1022e1599a95
8547126,Buena relación calidad-precio,Usado para de 2 a 8 semanas,SATURNINO,Unknown,Unknown,5.0,2024-04-13,Buen producto.,664257af087e1022e1599a96
8547126,Recomendado,Usado para más de 1 año,Laura,Mujer,España,5.0,2024-04-11,Buena calidad,664257b0087e1022e1599a97
8547126,Balón práctico y manejable,Usado para de 2 a 8 semanas,ALEJANDRO,Unknown,Unknown,5.0,2024-04-05,Tiene un tamaño adecuado para minibasket y de la gran calidad lo que espero que me dure muchos años.,664257b0087e1022e1599a98
960301,Buena relaccion calidad precio,Usado para Menos de 1 semana,José Antonio,Unknown,Unknown,4.0,2024-05-12,Bien,664257c2087e1022e1599a99
960301,Balón gomaespuma,Usado para de 2 a 8 semanas,Araceli,Unknown,Unknown,5.0,2024-05-09,Ideal para casa. Lo compro una y otra vez!,664257c2087e1022e1599a9a
960301,pelota gomaespuma,Usado para de 2 a 8 semanas,Marta,Unknown,Unknown,5.0,2024-05-01,perfecta para jugar con niños y que no se hagan daño,664257c3087e1022e1599a9b
960301,Es muy buena,Usado para de 3 a 6 meses,Ronny,Unknown,Unknown,5.0,2024-04-23,"Lo tengo desde hace ya 3-4 meses y esta como nuevo, suena muy poco (si suena pero muy muy poquito) es bastante buena para practicar y rebota bastante bien.",664257c3087e1022e1599a9c
960301,Bueno,Usado para de 2 a 8 semanas,Esther,Unknown,Unknown,4.0,2024-04-22,Esta bien.,664257c3087e1022e1599a9d
960301,Para espacios cerrados,Usado para de 2 a 8 semanas,Carlos,Unknown,Unknown,4.0,2024-04-24,"Pelota muy practica, para poder jugar en interiores o zonas donde no esta permitido jugar con pelotas reglamentarias, que puede dañar algo o molestar a alguna persona",664257c4087e1022e1599a9e
960301,buena reacion calidad precio,Usado para de 2 a 8 semanas,Iban,Unknown,Unknown,5.0,2024-04-21,todo bien,664257c4087e1022e1599a9f
960301,"buen balón, el único admisible colegios/ comunidad",Usado para de 2 a 8 semanas,Sonia,Unknown,Unknown,5.0,2024-03-25,"buen balón, el único admisible colegios/ comunidad",664257c4087e1022e1599aa0
960301,Apto para casa,Usado para de 2 a 8 semanas,Pablo,Unknown,Unknown,5.0,2024-03-23,Está muy bien para practicar en casa,664257c5087e1022e1599aa1
960301,Pelota para interior,Usado para de 2 a 8 semanas,ALFONSO,Hombre,España,5.0,2024-03-18,"Nosotros la utilizamos para jugar en casa sin destrozar el mobiliario y va muy bien. Eso sí, cuando empieza a despedazarse se llena la casa de trocitos de gomaespuma. Nos duran cerca de un año.",664257c5087e1022e1599aa2
8773833,Bien balón.,Usado para de 2 a 8 semanas,Javier,Unknown,Unknown,4.0,2024-04-25,Lo esperado. Buena relación precio calidad.,664257d8087e1022e1599aa3
8773833,Buen Balón,Usado para de 2 a 8 semanas,Francisca,Unknown,Unknown,4.0,2024-03-15,Cálidad/precio muy buena. Totalmente recomendable,664257d8087e1022e1599aa4
8773833,Todo bien,Usado para de 2 a 8 semanas,Victor manuel,Unknown,Unknown,4.0,2024-03-02,Muy bien,664257d8087e1022e1599aa5
8773833,Parfait,Usado para de 3 a 6 meses,Herve,Unknown,Unknown,5.0,2023-11-30,Excellent produit à un prix compétitif,664257d9087e1022e1599aa6
8773833,Balón,Usado para de 2 a 8 semanas,Yolanda,Unknown,Unknown,4.0,2023-11-18,Bueno,664257d9087e1022e1599aa7
8773833,Muy bueno,Usado para de 2 a 8 semanas,Manuel,Unknown,Unknown,4.0,2023-11-09,Muy bueno,664257d9087e1022e1599aa8
8773833,ARTICULO MUY DEFICIENTE,Usado para Menos de 1 semana,José Luis,Unknown,Unknown,2.0,2023-08-30,"UNO DE LOS BALONES ADQUIRIDOS SOLOO DURO UN PARTIDO DE 40 MINUTOS, AL SEGUNDO PARTIDO ESTABA PINCHADO , Y EL CUERO DEMASIADO DESGASTADO PARA EL USO QUE TUVO",664257da087e1022e1599aa9
8773833,Ideal,Usado para de 2 a 8 semanas,juan,Hombre,España,5.0,2023-05-18,Buen bote y resistencia para pistas de cemento,664257da087e1022e1599aaa
8773833,,Usado para Menos de 1 semana,Ivander,Hombre,Reino Unido,5.0,2024-04-29,All good,664257da087e1022e1599aab
8773833,Qualité prix,Usado para de 2 a 8 semanas,andrée,Unknown,Unknown,5.0,2023-09-04,Bon ballon,664257db087e1022e1599aac
8547127,Basketball,Usado para de 2 a 8 semanas,Rosa María,Unknown,Unknown,4.0,2024-05-04,"A pesar de ser económico,es bastante resistente.",664257ed087e1022e1599aad
8547127,Recomendable,Usado para de 2 a 8 semanas,Adriana,Unknown,Unknown,5.0,2024-04-24,Para jugar ocasionalmente en forma no profesional,664257ed087e1022e1599aae
8547127,Excelente para jugar esporádicamente,Usado para de 2 a 8 semanas,Francisco,Unknown,Unknown,4.0,2024-04-04,Genial para iniciarse o jugar de vez en cuando,664257ed087e1022e1599aaf
8547127,Apto,Usado para Menos de 1 semana,Lautaro Ignacio,Hombre,España,3.0,2024-03-24,Sencillo.,664257ee087e1022e1599ab0
8547127,Fantastico,Usado para de 2 a 8 semanas,Susana,Unknown,Unknown,5.0,2024-03-21,Muy buen balón en relacion a su precio,664257ee087e1022e1599ab1
8547127,Balón,Usado para de 2 a 8 semanas,Nuria,Unknown,Unknown,4.0,2024-03-15,Ok,664257ee087e1022e1599ab2
8547127,Balón barato y para jugar un rato,Usado para de 2 a 8 semanas,LUIS MIGUEL,Unknown,Unknown,4.0,2024-01-26,Balón barato y para jugar un rato. Quería algo baratillo y funcional y cumple con ello.,664257ef087e1022e1599ab3
8547127,muy bien,Usado para de 2 a 8 semanas,Jose felix,Unknown,Unknown,5.0,2024-01-22,está genial,664257ef087e1022e1599ab4
8547127,Regalo,Usado para Menos de 1 semana,Luis,Unknown,Unknown,5.0,2023-12-11,Comprada para regalar a una ninya de 10 anyos.,664257ef087e1022e1599ab5
8547127,Balón Decathlon,Usado para de 3 a 6 meses,Santiago Pelayo,Hombre,España,4.0,2023-12-01,Buens relación calidad precio,664257f0087e1022e1599ab6
8604441,Buen producto,Usado para de 3 a 6 meses,ISMAEL,Unknown,Unknown,5.0,2024-05-07,Llevamos tiempo jugando y está como el primer día.,66425805087e1022e1599ab7
8604441,perfecto para que se inicien,Usado para de 2 a 8 semanas,Fernando,Unknown,Unknown,5.0,2024-05-06,tiene una relación cálidas precio impresionante,66425806087e1022e1599ab8
8604441,Buena,Usado para de 2 a 8 semanas,Carolina,Unknown,Unknown,4.0,2024-05-04,Buena,66425806087e1022e1599ab9
8604441,Buena opción,Usado para de 2 a 8 semanas,Francisco Javier,Unknown,Unknown,5.0,2024-05-01,Ideal para iniciarse,66425807087e1022e1599aba
8604441,Recomendable para playa,Usado para de 2 a 8 semanas,Juan José,Unknown,Unknown,5.0,2024-04-23,Lo he comprado para jugar al fútbol con el niño y está muy bien porque no te haces daño en el pie,66425807087e1022e1599abb
8604441,Valoración,Usado para de 2 a 8 semanas,Adriana,Mujer,España,5.0,2024-04-15,"Relación calidad precio es buena,ligera, no tiene ningún tipo de olor el material.",66425807087e1022e1599abc
8604441,Pelota voley,Usado para de 2 a 8 semanas,laura isabel,Unknown,Unknown,5.0,2024-03-23,Satisfecha con la compra.,66425808087e1022e1599abd
8604441,Pelota voleibol,Usado para de 3 a 6 meses,Jose,Unknown,Unknown,5.0,2024-02-27,Estupenda para practicar en casa o en el parque o playa,66425808087e1022e1599abe
8604441,Perfecto para empezar,Usado para de 2 a 8 semanas,Sonia,Unknown,Unknown,5.0,2024-02-19,Para entrenar y practicar en el patio de casa o en el parque,66425808087e1022e1599abf
8604441,Duros,Usado para de 2 a 8 semanas,Juan miguel,Unknown,Unknown,2.0,2024-02-14,Para ser de iniciación son muy duros,66425809087e1022e1599ac0
8549565,Топка Copaya,Usado para de 2 a 8 semanas,Verka,Mujer,Bulgaria,5.0,2023-09-19,Много добра топка.,66425828087e1022e1599ac1
8549565,le Bonheur ! sur…,Usado para Menos de 1 semana,Philippe,Unknown,Unknown,5.0,2023-12-11,le Bonheur ! sur la plage !,66425829087e1022e1599ac2
8549565,Super ballon pour le…,Usado para Menos de 1 semana,Pascal,Unknown,Unknown,4.0,2023-07-12,Super ballon pour le beach-volleys a vrai régal,66425829087e1022e1599ac3
8549565,Résistance encore insuffisamment de…,Usado para de 2 a 8 semanas,Jean philippe,Unknown,Unknown,5.0,2023-07-10,"Résistance encore insuffisamment de recul, mais semble faire le job correctement.",66425829087e1022e1599ac4
8549565,Acheté pour mon fils…,Usado para Menos de 1 semana,Stephanie,Unknown,Unknown,5.0,2023-06-27,Acheté pour mon fils qui pratique le beach-volley en compétition. Il est ravi de ce ballon.,6642582a087e1022e1599ac5
8549565,Un excellent ballon de…,Usado para de 2 a 8 semanas,Paul,Hombre,Francia,5.0,2023-06-26,Un excellent ballon de moyenne gamme. Le mien s'est sali très rapidement mais ça n'affecte en rien le jeu.,6642582a087e1022e1599ac6
8549565,Un ballon qui tient…,Usado para Menos de 1 semana,ESPOSITO-FARÈSE,Unknown,Unknown,5.0,2023-06-22,Un ballon qui tient la trajectoire et agréable au toucher.,6642582b087e1022e1599ac7
8549565,Una sorpresa,Usado para de 2 a 8 semanas,MASSIMO,Hombre,Italia,4.0,2023-11-27,"Vale i palloni più blasonati (e costosi il doppio!). Da testare ovviamente la durata, e anche l'impermeabilità. Dimensione esterna della circonferenza 2 cm in meno del Wilson, 1 cm in meno del Mikasa",6642582b087e1022e1599ac8
8549565,Buon prodotto,Usado para de 2 a 8 semanas,Ivano,Hombre,Italia,4.0,2023-11-26,Buon prodotto,6642582b087e1022e1599ac9
8549565,Pallone da beach volley spettacolare,Usado para más de 1 año,Bruno,Hombre,Italia,5.0,2023-08-03,Comprato questo pallone per curiosità dopo aver giocato con palloni più blasonati e devo ammettere di non aver trovato differenze. Un pallone fantastico! Ha un grip eccezionale. È un mix tra il Mikasa vls300 e il Wilson optix. Davvero molto soddisfatto della scelta. E poi per la stessa cifra compro due palloni anziché uno! Complimenti a Copaya.,6642582c087e1022e1599aca
8585384,Buena relación calidad,Usado para de 2 a 8 semanas,OSCAR,Unknown,Unknown,5.0,2024-05-01,Buena relación calidad,6642583d087e1022e1599acb
8585384,Es la ostia,Usado para Menos de 1 semana,Ayman,Unknown,Unknown,5.0,2023-09-03,estos días he utilizado este balón y la verdad esq es perfecto me han salido todo tipo de trucos,6642583e087e1022e1599acc
8585384,Buena opción,Usado para de 2 a 8 semanas,Francico Manuel,Unknown,Unknown,4.0,2023-05-14,Buen balón para iniciación en el futsal,6642583e087e1022e1599acd
8585384,,Usado para de 2 a 8 semanas,Hector,Unknown,Unknown,5.0,2024-01-05,Excelente producto,6642583e087e1022e1599ace
8585384,,Usado para Menos de 1 semana,Manuel,Unknown,Unknown,5.0,2023-12-25,Excelente producto,6642583f087e1022e1599acf
8585384,,Usado para Menos de 1 semana,Luis,Unknown,Unknown,5.0,2023-08-28,GRACIAS,6642583f087e1022e1599ad0
8585384,Futsal,Usado para de 7 a 12 meses,Hugo,Unknown,Unknown,5.0,2023-09-20,Básico pero excelente producto.,6642583f087e1022e1599ad1
8585384,Ballon 100 light,Usado para Menos de 1 semana,Suzi,Unknown,Unknown,4.0,2023-08-20,Bon produit,66425840087e1022e1599ad2
8585384,Nada a acrescentar,Usado para de 2 a 8 semanas,Joaquim,Unknown,Unknown,3.0,2023-07-05,nada a acrescentar,66425840087e1022e1599ad3
8623709,un clasico,Usado para de 2 a 8 semanas,Alberto,Unknown,Unknown,5.0,2024-05-03,El balón de futbol de toda la vida,66425852087e1022e1599ad4
8623709,diseño clasico,Usado para de 2 a 8 semanas,Triana,Unknown,Unknown,5.0,2024-04-23,balón con buena relación calidad precio.,66425852087e1022e1599ad5
8623709,Tango,Usado para de 2 a 8 semanas,Santiago,Hombre,España,5.0,2024-04-10,Excelente calidad,66425853087e1022e1599ad6
8623709,Hace su función,Usado para de 2 a 8 semanas,Juan manuel,Unknown,Unknown,5.0,2024-02-29,Hace su función,66425853087e1022e1599ad7
8623709,Un clasico,Usado para de 2 a 8 semanas,Nuria,Unknown,Unknown,5.0,2024-02-09,Un clasico de buena calidad que siempre triunfa a muy buen precio,66425853087e1022e1599ad8
8623709,Defectuosa,Usado para Menos de 1 semana,LUIS,Hombre,España,1.0,2024-01-25,"Aparentemente era un buen balon, un solo dia jugando en cesped artificial ( no toco el cemento) y el balón se ha pelado y desgastado. ( Tengo foto) . Anteriormente jugaba en el mismo cesped artificial durante meses con un balon de propaganda regalado por una marca de refrescos
y esta como nuevo. No lo puedo entender",66425854087e1022e1599ad9
8623709,JUGUÉ 1 PARTIDO Y SE DESCOCIÓ. NO RECIBI RESPUESTA,Usado para de 2 a 8 semanas,Emiliano,Hombre,España,1.0,2024-01-23,"Compré la pelota, pasó una semana, jugué un partido y se descoció la costura. Consulté sobre como solucionar ese inconveniente y nunca recibí respuesta a mi consulta. No la pude volver a usar porque pienso que se va a terminar de descocer.",66425854087e1022e1599ada
8623709,"En un solo día de uso, el balón nuevo de mi hijo",Usado para Menos de 1 semana,María Felicita,Mujer,España,1.0,2024-01-11,"En un solo día de uso, el balón nuevo de mi hijo de reyes ya está todo el material destrozado, arañado por todos lados.. solo un día de uso….",66425854087e1022e1599adb
8623709,Купих топката като подарък,Usado para de 2 a 8 semanas,Валери,Hombre,Bulgaria,5.0,2023-12-04,"... но получателят на подаръка беше много щастлив. Подозирам, че трайно кръглата ѝ форма спомага значително нейната успешна употреба. ;)",66425855087e1022e1599adc
8623709,Excellent,Usado para Menos de 1 semana,Ahmed,Unknown,Unknown,5.0,2023-08-09,Excellent item,66425855087e1022e1599add
8821159,Excelente producto,Usado para Menos de 1 semana,DIEGO,Hombre,España,5.0,2024-05-13,Realmente en la tienda Decathlon es una gozada comprar está todo perfecto,66425867087e1022e1599ade
8821159,Perfecto,Usado para Menos de 1 semana,Simone,Mujer,España,5.0,2024-04-23,La calidad es muy buena y es perfecto para las manos pequeñas de mi hija,66425867087e1022e1599adf
8821159,Très bon rapport qualité prix,Usado para de 2 a 8 semanas,Carine,Mujer,Francia,5.0,2024-04-23,"Bonne tenue.
Ma fille l adore.
Couleur sympa.",66425868087e1022e1599ae0
8821159,conforme,Usado para Menos de 1 semana,Anthony,Unknown,Unknown,5.0,2024-04-23,conforme,66425868087e1022e1599ae1
8821159,andbal,Usado para Menos de 1 semana,Daction,Unknown,Unknown,5.0,2024-03-30,Super ballon pour débuter,66425868087e1022e1599ae2
8648076,,Usado para de 2 a 8 semanas,,Hombre,Canadá,4.0,2024-02-16,The ball is to hard on the outside when inflated.,6642587b087e1022e1599ae3
8648076,Bt 100 nouveau,Usado para Menos de 1 semana,Suzi,Unknown,Unknown,4.0,2024-04-30,Bien,6642587b087e1022e1599ae4
8648076,ballon,Usado para de 2 a 8 semanas,Christophe,Unknown,Unknown,5.0,2024-04-10,bien,6642587b087e1022e1599ae5
8648076,super ballon,Usado para Menos de 1 semana,Nicolas,Unknown,Unknown,5.0,2024-04-06,parfait,6642587c087e1022e1599ae6
8648076,Plutôt satisfait de l…,Usado para Menos de 1 semana,Betty,Unknown,Unknown,5.0,2024-04-03,Plutôt satisfait de l accueil et de la disponibilité des vendeurs qui sont de bons conseils. Cependant un bémol sur le manque de marque au rayon basket homme,6642587c087e1022e1599ae7
8648076,Mon fils et content,Usado para de 2 a 8 semanas,Eric,Hombre,Francia,5.0,2024-04-01,Mon fils et content,6642587c087e1022e1599ae8
8648076,Parfait pour ado,Usado para de 2 a 8 semanas,JEAN LOUIS,Unknown,Unknown,5.0,2024-03-16,Parfait pour ado,6642587d087e1022e1599ae9
8648076,Pour un usage extérieur…,Usado para Menos de 1 semana,Denis,Unknown,Unknown,5.0,2024-02-11,Pour un usage extérieur à un prix raisonnable c'est parfait. Très bien pour joueur débutant à confirmé.,6642587d087e1022e1599aea
8648076,,Usado para de 2 a 8 semanas,GIOVANNI,Unknown,Unknown,4.0,2024-04-12,Pallone da basket buono un po' per tutti i campi,6642587d087e1022e1599aeb
8648076,,Usado para Menos de 1 semana,FABRIZIO,Unknown,Unknown,5.0,2024-03-25,Ottimo,6642587d087e1022e1599aec
8741009,Súper bonita,Usado para de 2 a 8 semanas,ESTER,Mujer,España,5.0,2024-05-09,Muy bonita y resistente,6642588f087e1022e1599aed
8741009,ertert,Usado para de 2 a 8 semanas,Xavier,Unknown,Unknown,5.0,2024-02-27,fxvxcv,66425890087e1022e1599aee
8741009,Alegria,Usado para de 2 a 8 semanas,Jesús María,Unknown,Unknown,5.0,2024-01-20,Permite disfrutar del baloncesto y con buen diseño del balon,66425890087e1022e1599aef
8741009,Balón baloncesto,Usado para de 2 a 8 semanas,beatriz,Unknown,Unknown,5.0,2023-11-18,..,66425890087e1022e1599af0
8741009,Buena compra,Usado para de 2 a 8 semanas,Lorena,Unknown,Unknown,5.0,2023-09-17,Bueno,66425891087e1022e1599af1
8741009,Ce ballon offert pour…,Usado para de 3 a 6 meses,Valerie,Unknown,Unknown,5.0,2024-04-16,"Ce ballon offert pour l'anniversaire d'un adulte, a fait très plaisir.",66425891087e1022e1599af2
8741009,"Offert pour Noël, mon…",Usado para de 2 a 8 semanas,Perrine,Unknown,Unknown,5.0,2024-01-15,"Offert pour Noël, mon neveu est ravi",66425891087e1022e1599af3
8741009,Le produit correspond à…,Usado para de 2 a 8 semanas,Jean,Unknown,Unknown,5.0,2024-01-03,Le produit correspond à mes ttentes,66425892087e1022e1599af4
8741009,Ballon basket excellent :ok_hand:,Usado para Menos de 1 semana,Catherine,Unknown,Unknown,5.0,2023-12-30,Ballon basket excellent 👌,66425892087e1022e1599af5
8741009,Un peu cher,Usado para Menos de 1 semana,Sylvie,Unknown,Unknown,4.0,2023-12-28,Un peu cher,66425892087e1022e1599af6
8774096,El material del que está hecho muy duro,Usado para de 2 a 8 semanas,JAVIER,Unknown,Unknown,2.0,2024-03-23,Un balón muy duro para lo que está indicado y para quienes. No recomendable .,664258a4087e1022e1599af7
8774096,Es una pelota muy buena,Usado para de 3 a 6 meses,Luis,Hombre,España,5.0,2024-03-04,Es una pelota resistente para jugar a furbo en la escuela,664258a5087e1022e1599af8
8774096,Ideal para niños,Usado para de 2 a 8 semanas,JORGE,Unknown,Unknown,4.0,2024-02-29,Bueno sin ser duro como los oficiales,664258a5087e1022e1599af9
8774096,Balón de espuma,Usado para de 2 a 8 semanas,Margarita,Unknown,Unknown,4.0,2023-12-28,Buena opción para que los niños jueguen en el colegio,664258a5087e1022e1599afa
8774096,Balon para el recreo,Usado para de 2 a 8 semanas,Jessica,Unknown,Unknown,5.0,2023-12-02,Para jugar en el patio del colegio está bien.,664258a6087e1022e1599afb
8774096,MUY BUENO,Usado,Simon,Hombre,España,5.0,2023-10-24,"La uso siempre en el col·legio y va muy bien reducion de impacto igual la calidad de rebote rebota mucho por lo demas perfecto la llevo utilizando 4 meses y casi no se a roto, se la recomiendo a la gente",664258a6087e1022e1599afc
