id,name,genre,brand,sticker,price,previous_price,discount,description,rating,n_reviews,color,_id
413bcd72-1794-423a-81c9-928cf85a9274_c4.c5,Balón rugby Gilbert Francia FFR 2021,Unisex,GILBERT,,40.0,,False,"El balón del equipo frances de rugby es una réplica exacta del que se utiliza en los partidos oficiales, lo que le convierto en el producto ideal para mostrar tu apoyo a la Select francesa",,0,blanco / azul / azul,66425ea8f8fe2680f3a09b9a
168a61f4-788e-43b3-aabe-c6baeb1d8e53_c5.c195,Balón baloncesto Wilson NBA Team Tribute – Oklahoma Thunder,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,azul / azul marino / azul,66425eb1f8fe2680f3a09b9b
e4169f64-ce5b-4b88-870c-8aa0816522b9_c4.c5,Balón rugby Gilbert Argentina,Unisex,GILBERT,,40.0,,False,"El balón réplica de Argentina es una réplica exacta del balón utilizado en los partidos oficiales, lo que lo convierte en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / blanco / azul,66425ebaf8fe2680f3a09b9c
85f49967-7dd3-4c4a-8521-102dccc0c5a2_c249.c1.c5,Balón entrenamiento Fussballliebe Foil,Unisex,ADIDAS,,35.0,,False,Entrena como las grandes potencias europeas,,0,plateado / negro / azul,66425ec2f8fe2680f3a09b9d
69068516-605a-4100-9e67-d80472b766ab_c4.c22.c12,Balón rugby Gilbert Australia,Unisex,GILBERT,,40.0,,False,"El balón réplica de Australia es una réplica exacta del que se utiliza en los partidos internacionales, lo que le convierto en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / amarillo / verde oscuro,66425ecbf8fe2680f3a09b9e
9609087e-b724-4c79-8944-30c42a4fa98d_c27,Balón fútbol de la NFL Wilson des Washington Football Team,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo del equipo de fútbol de Washington para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425ed4f8fe2680f3a09b9f
fb4f472b-7c64-492d-8fb1-ffd80b670558_c5.c1,Balón baloncesto Wilson NBA Team Tribute – Orlando Magic,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con un destacado logotipo de la franquicia.",,0,azul / azul / negro,66425edcf8fe2680f3a09ba0
02492efd-e5ad-4611-b1d9-a74eff7edec6_c27,Balón fútbol de la NFL Wilson des Détroits Lions,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Detroits Lions para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425ee5f8fe2680f3a09ba1
cde98b43-09bf-417b-a78e-b1a5b5aa4e0c_c27,Balón fútbol de la NFL Wilson des Green Bay packers,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Green Bay Packers para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425eedf8fe2680f3a09ba2
a41dceba-92f6-4d8f-82b1-b12ff0108c0b_c27,Balón fútbol de la NFL Wilson des Seattle Seahawks,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Seattle Seahawks para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425ef6f8fe2680f3a09ba3
cf6aa619-8fc3-4c1a-bf93-e7aa49224dba_c251,Balón de baloncesto Wilson DRV Pro Eco,Unisex,WILSON,,37.0,,False,"Al elegir este producto, ha contribuido a reducir nuestra huella de transporte y envasado y nuestras emisiones de carbono.",,0,gris,66425efff8fe2680f3a09ba4
b9ccf2fb-f413-4cc6-8639-c726111157e3_c1.c9,Balón baloncesto Wilson NBA Team Tribute - Boston Celtics,Unisex,WILSON,,29.95,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,negro / verde / negro,66425f07f8fe2680f3a09ba5
ef536495-883b-4b26-80f6-4ebc1d1a8da2_c1,Balón de baloncesto Wilson NBA Player Kevin Durant,Unisex,WILSON,,29.95,,False,Jugador de baloncesto de la NBA de Kevin Durant,,0,negro,66425f10f8fe2680f3a09ba6
6e8f8aa5-83e0-404c-8464-c4c62fb5e8c8_c27.c4.c20,Balón fútbol de la NFL Wilson des Denver Broncos,Unisex,WILSON,,35.0,,False,"Fútbol americano en tamaño oficial con el logotipo de los Dallas Cowboys para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / blanco / naranja,66425f19f8fe2680f3a09ba7
3d7acca7-76a8-47ec-98f3-9c1427f95093_c27,Balón fútbol de la NFL Wilson des Dolphins de Miami,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Miami Dolphins para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425f22f8fe2680f3a09ba8
9b71717b-f0db-4bf6-b30f-8f45ee7c1b86_c27,Balón fútbol de la NFL Wilson des Los Angeles Rams,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Rams de Los Ángeles para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66425f2bf8fe2680f3a09ba9
621f02e2-d79f-485f-9e4c-e0666a6e3f75_c251.c1,Balón baloncesto Wilson NBA Team Tribute - San Antonio Spurs,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute. La cubierta de alto rendimiento te permite jugar en interiores y, especialmente, en todas las superficies exteriores.",,0,gris / gris / negro,66425f34f8fe2680f3a09baa
8926d592-4575-4943-8c81-4a688524f269_c1.c15,Balón de Baloncesto Wilson MIAMI HEAT TEAM TRIBUTE NBA Sz7,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,negro / burdeos / negro,66425f3df8fe2680f3a09bab
9db974d0-75a9-43f6-a795-853061008d89_c27,Balón fútbol de la NFL Wilson THROWBACK 32 TEAM LOGO,Unisex,WILSON,,35.0,,False,Esta pelota combina la tecnología patentada Wave Triple Threat con un formato más pequeño para crear una pelota de baloncesto con agarre y control que combina 3 contra 3.,,0,marrón / marrón / marrón,66425f45f8fe2680f3a09bac
7a5fc793-b57f-4550-9cf3-08e71a303dff_c16.c1,Balón de baloncesto Wilson Los Angeles Lakers Talla 7,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute. La cubierta de alto rendimiento te permite jugar en interiores y, especialmente, en todas las superficies exteriores.",,0,violeta / violeta / negro,66425f4ef8fe2680f3a09bad
8587602,Balón de Balonmano Atorka H500 T1 Azul Gris,Unisex,ATORKA,,34.99,,False,Nuestros equipos han diseñado este balón de balonmano para jóvenes jugadores en perfeccionamiento que entrenan 2 o 3 veces a la semana sin utilizar resina.,4.7,7,azul turquesa / gris mármol,66425f57f8fe2680f3a09bae
8587603,Balón de Balonmano Atorka H500 T2 Azul Gris,Unisex,ATORKA,,34.99,,False,Nuestros equipos han diseñado este balón de balonmano para jugadores en perfeccionamiento que entrenan 2 o 3 veces a la semana sin utilizar resina.,4.7,16,azul de prusia / gris mármol,66425f5ff8fe2680f3a09baf
8587604,Balón de Balonmano Atorka H500 Adulto T3 Rojo Gris,Unisex,ATORKA,,34.99,,False,Nuestros equipos han diseñado este balón de balonmano para jugadores en perfeccionamiento que entrenan 2 o 3 veces a la semana sin utilizar resina.,4.9,12,rojo pimiento / gris mármol,66425f68f8fe2680f3a09bb0
8875334,"Balón sonoro de fútbol-5 T3 ""Apricot Blind Football""",Unisex,HANDILIFE,,34.99,,False,Diseñado para la práctica del fútbol-5.,4.5,2,,66425f70f8fe2680f3a09bb1
8497545,Balón Balonmano Playa Atorka HB500B Adulto T3 Azul,Unisex,ATORKA,,6.99,,False,"Los equipos de diseño han ideado un balón de balonmano, adherente y resistente, perfecto para jugar en la playa.",5.0,2,,66425f79f8fe2680f3a09bb2
6c58030b-aa6d-4469-a960-f338a6f7f1c2_c5.c14,Balón de Baloncesto Spalding FC Barcelona EuroLeague Talla 7,Unisex,SPALDING,,34.95,,False,¿te encanta el basket y eres forofo del FC Barcelona? Este es tu balón ideal,,0,azul / rojo,66425f82f8fe2680f3a09bb3
f172da8b-8095-4bb3-8cc9-5b2eb0a621b7_c112.c20,Balón de baloncesto interior y exterior Spalding Varsity TF-150 de goma Naranja,Unisex,SPALDING,,29.95,,False,"El Spalding VARSITY TF-150, con su construcción de caucho para un rendimiento en todas las superficies, puede soportar los terrenos y condiciones más duros.",,0,calabaza / naranja / naranja,66425f8bf8fe2680f3a09bb4
2f8b6ba1-56e0-488f-a496-a618cb03d8dd_c20.c197,Balón de Baloncesto Spalding Platinum Series Talla 7,Unisex,SPALDING,,34.95,,False,Con su espectacular diseño y sus excelentes características técnicas el PLATINUM SERIES de Spalding te hará experimentar las mejores sensaciones en cancha.,,0,naranja / naranja / naranja,66425f94f8fe2680f3a09bb5
73867e9e-3646-406e-85d5-c5d0c56535ac_c14.c20.c5,Balón de baloncesto Spalding Varsity TF 150 T5,Unisex,SPALDING,,34.95,,False,Globo de baloncesto versátil al aire libre/interior,,0,rojo / naranja / azul,66425f9cf8fe2680f3a09bb6
26d44323-2bb9-4f5f-89a3-d00c135fb6ae_c27,Balón de baloncesto NBA Authentic Series Outdoor Talla 7 Wilson,Unisex,WILSON,,34.95,,False,El balón de baloncesto NBA Authentic Series Outdoor es una herramienta imprescindible para los amantes del baloncesto. Diseñado con la más alta calidad y durabilidad.,,0,marrón,66425fa5f8fe2680f3a09bb7
29348eb2-6667-48e4-be17-7ec94fad3ba5_c4.c255,Balón de baloncesto Graffiti Spalding,Unisex,SPALDING,,34.95,,False,Cobertura exterior eficiente.,,0,blanco / multicolor,66425faef8fe2680f3a09bb8
e8dad654-e5c8-4320-b925-5d51a3305003_c27,Balón de baloncesto NBA Authentic Series Outdoor Talla 5 Wilson,Unisex,WILSON,,39.95,,False,El balón de baloncesto NBA Authentic Series Outdoor es una herramienta imprescindible para los amantes del baloncesto. Diseñado con la más alta calidad.,,0,marrón,66425fb6f8fe2680f3a09bb9
14e47ff2-930d-46e4-9bbf-7fd923b0ba3c_c197,Balón de baloncesto Spalding All Conference Orange-Blue Talla 7,Unisex,SPALDING,,34.95,,False,Cubierta para exteriores de alto rendimiento. Goma pegajosa para un agarre excelente. Bonito diseño en naranja y azules.,,0,naranja,66425fbff8fe2680f3a09bba
2343abe0-3521-4575-bd51-f0d3b4f1b536_c27,Balón de baloncesto NBA Authentic Series Outdoor Talla 6 Wilson,Unisex,WILSON,,39.95,,False,El balón de baloncesto NBA Authentic Series Outdoor es una herramienta imprescindible para los amantes del baloncesto. Diseñado con la más alta calidad y durabilidad.,,0,marrón,66425fc8f8fe2680f3a09bbb
822b963e-effc-4562-825a-131a6fc011c9_c4,Balón Puma Futsal HS,Unisex,PUMA,,34.9,,False,"Un modelo perfecto para demostrar tus habilidades en cada momento del juego, maximiza el contacto en cada golpe. Pelota de tamaño 4.",,0,blanco,66425fd1f8fe2680f3a09bbc
eae43e86-6c0b-460a-98f4-22e6534364b2_c4.c5.c14,Balón rugby Gilbert England,Unisex,GILBERT,,40.0,,False,"El balón réplica de Inglaterra es una réplica exacta del balón utilizado en los partidos oficiales, lo que lo convierte en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / azul / rojo,66425fd9f8fe2680f3a09bbd
ce367381-def0-437a-bee2-3d54a52b71fd_c4.c14,Balón rugby Gilbert Munster,Unisex,GILBERT,,40.0,,False,"La réplica del balón del Munster Rugby es una réplica exacta del balón utilizado en los partidos oficiales, lo que le convierto en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / blanco / rojo,66425fe1f8fe2680f3a09bbe
e3c7eb72-6f54-4ae4-839e-84d346577d52_c20.c1,Balón baloncesto Wilson NCAA Legend,Unisex,WILSON,,34.0,,False,Baloncesto Wilson NCAA Legend con el logo del campeonato universitario americano.,,0,naranja / naranja / negro,66425feaf8fe2680f3a09bbf
7b3c26c4-966b-4262-ad4b-9cb4317e70ee_c4.c14.c5,Balón rugby Gilbert USA,Unisex,GILBERT,,34.0,,False,"El balón réplica de Estados Unidos es una réplica exacta del que se utiliza en los partidos oficiales, lo que le convierto en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / rojo / azul,66425ff3f8fe2680f3a09bc0
6c38d4cf-da1a-4420-b479-dc4f95b0fead_c20,Balón baloncesto Molten BG2010 T5,Unisex,MOLTEN,,34.0,,False,Esta pelota de baloncesto de alta calidad se adapta a todos los niveles de juego y se puede utilizar tanto en interiores como en exteriores,,0,naranja / naranja / naranja,66425ffbf8fe2680f3a09bc1
454e9261-b872-4398-957f-3dcf1eac6c45_c4.c5.c1,Balón rugby Gilbert Uruguay,Unisex,GILBERT,,34.0,,False,"El balón réplica de Uruguay es una réplica exacta del balón utilizado en los partidos oficiales, lo que lo convierte en el producto perfecto para mostrar tu apoyo a tu equipo favorito.",,0,blanco / azul / negro,66426004f8fe2680f3a09bc2
e6f75436-3add-4974-9318-b37218d2314d_c5,Balón de baloncesto du Baskonia Vitoria Gasteiz Spalding,Unisex,SPALDING,,34.0,,False,Réplica del globo FC Barcelona / Turkish Airlines Euroliga,,0,azul,6642600cf8fe2680f3a09bc3
2ca97a94-0c48-4cd8-8c1f-8be020f32c53_c255.c249.c86,Balón entrenamiento UCL 23/24 Group Stage Foil,Unisex,ADIDAS,,39.99,,False,Entrena como los profesionales,,0,multicolor / plateado / azul cian,66426015f8fe2680f3a09bc4
f74c4b53-5159-4990-87d7-7f7fda892dab_c20.c1,Balón de baloncesto All Court 3.0,Unisex,ADIDAS,,40.0,,False,Anota tus mejores tantos,,0,naranja / negro,6642601df8fe2680f3a09bc5
cbfa961e-e1e8-4694-b8d3-b1a23d1c86b3_c255.c14.c5,Balón de Baloncesto Spalding Marble Series Rainbow Talla 7,Unisex,SPALDING,,32.95,34.95,True,"Su diseño con mezcla de colores única y su excelente durabilidad, lo convertirán en el rey de las pistas outdoor.",,0,multicolor / rojo / azul,66426026f8fe2680f3a09bc6
c6c8e563-6406-4938-bde2-76c430c0cb3f_c4,Balón de rugby Gilbert Emblema de la Copa del Mundo 2023,Unisex,GILBERT,,32.0,,False,"Este balón lleva los logotipos de los 20 países participantes, celebrando así la unidad mundial del rugby.",,0,blanco,6642602ff8fe2680f3a09bc7
ed12edb9-ae2b-4edd-bddd-b9b804e5ab41_c20.c1,Baloncesto de espuma - Tamaño 2 (diámetro: 14cm),Unisex,POWER SHOT,,31.99,35.0,True,"Inicie a sus hijos en el baloncesto con total seguridad. Pelota de espuma suave con un diámetro de 14 cm. Perfecto para colegios, servicios extraescolares o familias 🏀",,0,naranja / negro,66426038f8fe2680f3a09bc8
8668619,Balón de fútbol talla 1 Kipsta Bélgica 2022,Unisex,KIPSTA,,7.99,,False,Concebido para los futbolistas que quieren jugar de forma ocasional con un balón que luzca los colores de su país o de su equipo favorito.,5.0,1,blanco / rojo / negro,66426040f8fe2680f3a09bc9
04929857-aeb7-4f35-a91e-bf6343006523_c255.c22,Balón de fútbol de training Orbita LaLiga Hybrid PUMA,Unisex,PUMA,,38.3,45.62,True,"Entra en el campo de entrenamiento como las estrellas de La Liga con nuestro Orbita La Liga 1 Hybrid, la réplica del balón de entrenamiento de la liga española. Diseñado con el ADN deportivo de PUMA.",,0,multicolor / amarillo,66426048f8fe2680f3a09bca
6ccbd317-a4b2-4d40-a764-a32aaa3013a7_c9.c20,Balón Handball Select Mundo V22,Unisex,SELECT,,31.0,,False,"Fabricado en piel sintética resistente, este balón de entrenamiento cosido a mano garantiza la comodidad en la mano. Su interior de vejiga Zero-Ply garantiza una redondez óptima.",,0,verde / naranja / verde,66426051f8fe2680f3a09bcb
a07ea538-95c3-43bd-bd02-8ba8890be761_c4.c255,Balón de fútbol NEYMAR JR Graphic PUMA White Multicolor,Unisex,PUMA,,28.9,,False,"Al pensar en Neymar, piensas automáticamente en su estilo. Con el balón NEYMAR JR Graphic, exhibirás ese mismo estilo de juego en el parque, el patio o la calle. Diseñado con el ADN deportivo de PUMA.",,0,blanco / multicolor,66426059f8fe2680f3a09bcc
9cff3594-c863-4c8c-8999-4d03786ca658_c20.c11,Balón Handball Select Mundo V22,Unisex,SELECT,,31.0,,False,"Fabricado en piel sintética resistente, este balón de entrenamiento cosido a mano garantiza la comodidad en la mano. Su interior de vejiga Zero-Ply garantiza una redondez óptima.",,0,naranja / verde claro,66426062f8fe2680f3a09bcd
2d436471-67ff-4027-a1e5-decdf1e28a15_c9.c4,Balonmano Select Light Grippy DB V22 Verde,Unisex,SELECT,,31.0,,False,Fabricada en piel sintética extraligera y flexible. Una bandeja SR especialmente fabricada en el interior garantiza una redondez óptima. Tamaño: Doble 0,,0,verde / blanco / blanco,6642606bf8fe2680f3a09bce
b3bcb9f2-c3e4-4694-a7de-0f1823da19ba_c5.c4,Balonmano Select Light Grippy DB V22,Unisex,SELECT,,31.0,,False,Fabricado en piel sintética extra ligera y suave. Una bandeja SR especialmente construida en el interior garantiza una redondez óptima.,,0,azul / blanco / blanco,66426073f8fe2680f3a09bcf
dc9d98e6-3fbe-4d32-9f5f-df241e15f2fa_c24.c4,Balonmano Select Light Grippy DB V22 Rosa,Unisex,SELECT,,36.99,,False,Fabricado en piel sintética extra ligera y suave. Una bandeja SR especialmente construida en el interior garantiza una redondez óptima.,,0,rosa / blanco / blanco,6642607cf8fe2680f3a09bd0
7977c319-96ae-4cf3-a81c-dbe7ae0aa1b6_c1.c5,Balón de Futbol Entrenamiento para Asfalto PU Engomado Nº5 STREET FIGHTER,Unisex,INDIGO SPORTS,,30.99,,False,Balón de Futbol Entrenamiento para Jugar en Asfalto PU Engomado Nº5 STREET FIGHTER INDIGO Negro- Azul,,0,negro / azul,66426085f8fe2680f3a09bd1
8766424,Balón de rugby talla 5 - Gilbert Réplica Francia blanco azul rojo,Unisex,GILBERT,,30.99,34.99,True,"Para la práctica regular del rugby, tanto en entrenamiento como en competición.",4.9,13,,6642608df8fe2680f3a09bd2
83cd8d88-0713-48dc-ba75-083cda787829_c255,Balonmano de entrenamiento y competición,Unisex,GLADIATORFIT,,40.0,,False,Balonmano de entrenamiento y competición,,0,multicolor,66426096f8fe2680f3a09bd3
bf7971ba-9e87-4747-96ce-41d0697c9e58_c8.c22.c24,Balón de fútbol con gráfico Neymar Jr PUMA,Unisex,PUMA,,29.9,,False,Juega como el rey del campo con este balón Neymar Jr. Diseñado con el ADN deportivo de PUMA.,,0,azul oscuro / amarillo / rosa,6642609ff8fe2680f3a09bd4
8394289,Balón de Rugby Gilbert Omega Talla 5 Azul,Unisex,GILBERT,,40.99,,False,"Este balón ha sido concebido para jugar al rugby, en entrenamientos y partidos. Primer balón de la gama Gilbert para jugar con el pie.",,0,,664260a7f8fe2680f3a09bd5
f86d9196-91b6-4e24-a2b3-19af9fc9bb55_c1.c5,Balón Baloncesto Wilson MVP AZUL,Unisex,WILSON,,16.95,,False,El balón de baloncesto NCAA MVP cuenta con una construcción de goma de alta calidad para horas de juego. El compuesto de caucho de alta calidad proporciona una excelente durabilidad.,,0,negro / azul / negro,664260b0f8fe2680f3a09bd6
0553f850-899b-4a5f-9620-16764e6a3ddb_c20.c1,Balón de baloncesto TF 150 Turkish Airlines Euroleague T7 Spalding,Unisex,SPALDING,,30.0,,False,construcción de caucho de alto rendimiento,,0,naranja / naranja / negro,664260b8f8fe2680f3a09bd7
e5a47d22-fcdc-4f91-bc64-50e1bf44ffc2_c1,Balón fútbol de la NFL Wilson Raiders de Las Vegas Peewee,Unisex,WILSON,,30.0,,False,"Pelota para aficionados de Los Raiders de Las Vegas. Ligeramente más pequeño que el tamaño adulto, perfecto para los jugadores más jóvenes. Este tamaño generalmente se conoce como PEEWEE.",,0,negro,664260c1f8fe2680f3a09bd8
cee6b8db-d847-4e9e-94dc-eac300c1927c_c4.c1.c5,Balón Fussballliebe League (Adolescentes),Unisex,ADIDAS,,30.0,,False,Alcanza la cumbre del fútbol europeo,,0,blanco / negro / azul,664260caf8fe2680f3a09bd9
b2713da2-c65f-4d25-b33d-d0b7013c06c6_c1.c5,Baloncesto callejero negro fundido,Unisex,MOLTEN,,30.0,,False,Juega como un profesional con la pelota de goma Molten 3X3 Street BC1600 con 8 paneles conformes a la FIBA.,,0,negro / azul / azul,664260d2f8fe2680f3a09bda
7b48f7a1-b327-4f3d-ba0c-114d30802444_c4.c5.c20,Balón UCL League Junior 350 23/24 Knockout,Unisex,ADIDAS,,34.9,,False,Pasión por el fútbol europeo,,0,blanco / azul / naranja,664260dbf8fe2680f3a09bdb
ac42b037-d1ee-4cd4-a395-260e1f8ac6e5_c4.c1,Balón Tango Rosario,Unisex,ADIDAS,,30.0,,False,Rinde homenaje a un mito,,0,blanco / negro / negro,664260e4f8fe2680f3a09bdc
f3909e09-9399-4f21-9674-bd4e369e4802_c255.c4.c24,Balón fútbol Puma Orbita 5 réplica,Unisex,PUMA,,35.0,,False,"A partir de la temporada 2022-2023, este balón se jugará en los principales campeonatos europeos",,0,multicolor / blanco / rosa,664260edf8fe2680f3a09bdd
24405c82-ca12-4111-9e3a-67446f6696cd_c4.c249.c86,Balón UCL Junior 350 League 23/24 Group Stage (Adolescentes),Unisex,ADIDAS,,37.0,,False,Practica tu fútbol más fluido,,0,blanco / plateado / azul cian,664260f5f8fe2680f3a09bde
d021fe07-8bf8-4439-8007-62d071dc001b_c4.c1.c5,Balón entrenamiento Fussballliebe Foil Sala,Unisex,ADIDAS,,30.0,,False,Aduéñate de la pista con tu fútbol más supremo,,0,blanco / negro / azul,664260fef8fe2680f3a09bdf
29ffdde3-53ac-4ad2-8f4d-e1dbb62bffa2_c27,Balon de fútbol de la NFL Wilson des Tampa Bay Buccaneers,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Tampa Bay Buccaneers para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66426107f8fe2680f3a09be0
fedbd8fe-2354-4465-b74c-f38609fe648b_c5.c1,Balón de baloncesto NBA DRV Plus Vibe Talla 7,Unisex,WILSON,,30.0,,False,Balón replicó NBA resistente y diseñado para jugar al aire libre.,,0,azul / negro / azul,6642610ff8fe2680f3a09be1
d7cc0d8c-e641-4145-b82f-dc89316cfb94_c27,Balón fútbol de la NFL Wilson des New England Patriots,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los New England Patriots para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66426118f8fe2680f3a09be2
081ba2df-7824-495b-9544-bef6418cee61_c4.c255,Balón de fútbol PUMA Orbita 5 HYB PUMA White Multi Colour,Unisex,PUMA,,23.95,,False,Un balón de training robusto para sesiones de training habituales. Diseñado con el ADN deportivo de PUMA.,,0,blanco / multicolor,66426121f8fe2680f3a09be3
522652cb-344b-4f98-8f25-ae46d35239c4_c1,Balón fútbol de la NFL Wilson NFL OFFICIEL JET BLACK,Unisex,WILSON,,34.0,,False,El balón Wilson NFL Jet Black cuenta con una cubierta de composite ultra adherente para un contacto y una durabilidad sin precedentes.,,0,negro / negro / negro,6642612af8fe2680f3a09be4
ff5487ac-78c5-444a-bb4c-70e5f7f2a160_c27,Balón fútbol de la NFL Wilson des Raiders de Las Vegas,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Raiders de Las Vegas para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / marrón / marrón,66426132f8fe2680f3a09be5
5874541c-f589-401f-b685-60798a669021_c27.c5,Balón fútbol de la NFL Wilson des Indianapolis Colts,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los Indianapolis Colts para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / azul / marrón,6642613bf8fe2680f3a09be6
b37b7a04-8995-44a7-b725-d8c3b7f55876_c27.c9,Balón fútbol de la NFL Wilson des New York Jets,Unisex,WILSON,,35.0,,False,"Balón de fútbol americano de tamaño oficial con el logotipo de los New York Jets para uso recreativo/de ocio, también adecuado para coleccionistas y aficionados.",,0,marrón / verde / marrón,66426144f8fe2680f3a09be7
f7867484-1f22-4bbd-9aac-1d2e49b19240_c1.c14,Balón baloncesto Wilson NBA Team Tribute - Portland Blazers,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,negro / rojo / negro,6642614df8fe2680f3a09be8
9a89b4b5-0e8c-4a27-a727-9cc8a6e4f3b1_c16.c1,Balón baloncesto Wilson NBA Team Tribute – Sacramento Kings,Unisex,WILSON,,35.0,,False,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,violeta / violeta / negro,66426155f8fe2680f3a09be9
8848971,Balón de balonmano Molten HX3400 FFHB Talla 2,Unisex,MOLTEN,,29.49,,False,Para jugadores de balonmano que quieren un buen balón para entrenamientos y partidos.,4.7,3,,6642615ef8fe2680f3a09bea
8790045,BALÓN DE FÚTBOL HÍBRIDO CLUB BALL X-LIGHT TALLA 5 BLANCO,Unisex,KIPSTA,,14.99,,False,"Hemos diseñado este CLUB BALL X-LIGHT para niños. Es mucho más ligero, lo que facilita el aprendizaje del fútbol en club.",,0,turquesa celeste,66426166f8fe2680f3a09beb
58fb66c7-634c-43d9-bfa6-21116959f9ca_c1.c14.c4,Balón de Baloncesto Spalding Black Red Graffiti Talla 7,Unisex,SPALDING,,29.95,,False,"Su diseño espectacular junto a unas características técnicas excelentes, lo convierten en un balón perfecto para los jugadores amantes del basket.",,0,negro / rojo / blanco,6642616ff8fe2680f3a09bec
0a668e24-faa6-42e4-9992-c256572d7291_c9.c1,Balón de Baloncesto Wilson NBA TEAM TRIBUTE CELTICS Talla 7,Unisex,WILSON,,29.95,,False,Balón de baloncesto ideal para que los fans de los Golden State WARRIORS puedan disfrutar del basket en todo tipo de canchas.,,0,verde / negro,66426178f8fe2680f3a09bed
1540fe9a-c509-499d-8248-f27c89257d73_c255,BALÓN DE BALONCESTO SPALDING CAMUFLAJE TAMAÑO 7,Unisex,SPALDING,,33.95,34.95,True,Destaca en la cancha con el balón de baloncesto Spalding Camuflaje Tamaño 7. Único y resistente para un juego audaz al aire libre.,,0,multicolor,66426181f8fe2680f3a09bee
d09eab78-dfe5-4acb-8daa-6727e03ea655_c5.c8.c1,Balón baloncesto Wilson NBA Team Tribute - Dallas Mavericks,Unisex,WILSON,,31.4,36.28,True,"Apoya a tu equipo favorito con el balón Wilson NBA Team Tribute, que presenta un patrón alternado de los colores icónicos del equipo con el logotipo de la franquicia en un lugar destacado.",,0,azul / azul oscuro / negro,66426189f8fe2680f3a09bef
9601107d-3878-41c9-b00d-1422ab1343c5_c20.c1,Balón de baloncesto Spalding TF-150 Talla 7,Unisex,SPALDING,,32.95,,False,El balón de baloncesto Spalding TF-150 fabricado en caucho puede adaptarse a cualquier cancha y a las condiciones más duras.,,0,naranja / naranja / negro,66426192f8fe2680f3a09bf0
